YEAR,MONTH,GEO,VALUE
2013,4,"Saint John, Fredericton, and Moncton, New Brunswick",98
2013,4,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,4,Quebec,98.2
2013,4,Quebec,98.2
2013,4,Quebec,98.4
2013,4,"Québec, Quebec",100.4
2013,4,"Québec, Quebec",101.5
2013,4,"Québec, Quebec",98.8
2013,4,"Montréal, Quebec",97.6
2013,4,"Montréal, Quebec",97.4
2013,4,"Montréal, Quebec",98.2
2013,4,Ontario,88.7
2013,4,Ontario,86.3
2013,4,Ontario,93.5
2013,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.5
2013,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",103.6
2013,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",96.8
2013,4,"Toronto, Ontario",85.9
2013,4,"Toronto, Ontario",82.2
2013,4,"Toronto, Ontario",92.5
2013,4,"Hamilton, Ontario",90.3
2013,4,"Hamilton, Ontario",87.9
2013,4,"Hamilton, Ontario",95.7
2013,4,"St. Catharines-Niagara, Ontario",89.8
2013,4,"St. Catharines-Niagara, Ontario",86.6
2013,4,"St. Catharines-Niagara, Ontario",98.4
2013,4,"Kitchener-Cambridge-Waterloo, Ontario",93
2013,4,"Kitchener-Cambridge-Waterloo, Ontario",91.1
2013,4,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,4,"London, Ontario",92.8
2013,4,"London, Ontario",91.4
2013,4,"London, Ontario",98.3
2013,4,"Windsor, Ontario",93.4
2013,4,"Windsor, Ontario",93.2
2013,4,"Windsor, Ontario",94.2
2013,4,"Greater Sudbury, Ontario",98
2013,4,"Greater Sudbury, Ontario",97.5
2013,4,"Greater Sudbury, Ontario",99.6
2013,4,Prairie Region,96.4
2013,4,Prairie Region,97.1
2013,4,Prairie Region,95.1
2013,4,Manitoba,94.2
2013,4,Manitoba,93.1
2013,4,Manitoba,96.3
2013,4,"Winnipeg, Manitoba",94.2
2013,4,"Winnipeg, Manitoba",93.1
2013,4,"Winnipeg, Manitoba",96.3
2013,4,Saskatchewan,100.4
2013,4,Saskatchewan,101.6
2013,4,Saskatchewan,97
2013,4,"Regina, Saskatchewan",100.8
2013,4,"Regina, Saskatchewan",102.2
2013,4,"Regina, Saskatchewan",96.7
2013,4,"Saskatoon, Saskatchewan",100.2
2013,4,"Saskatoon, Saskatchewan",101.3
2013,4,"Saskatoon, Saskatchewan",97.3
2013,4,Alberta,96.1
2013,4,Alberta,96.9
2013,4,Alberta,94.7
2013,4,"Calgary, Alberta",92
2013,4,"Calgary, Alberta",92.8
2013,4,"Calgary, Alberta",91
2013,4,"Edmonton, Alberta",100.1
2013,4,"Edmonton, Alberta",100.9
2013,4,"Edmonton, Alberta",98.6
2013,4,British Columbia,95.3
2013,4,British Columbia,93.3
2013,4,British Columbia,99.3
2013,4,"Vancouver, British Columbia",95.1
2013,4,"Vancouver, British Columbia",93
2013,4,"Vancouver, British Columbia",99.2
2013,4,"Victoria, British Columbia",97.5
2013,4,"Victoria, British Columbia",96.7
2013,4,"Victoria, British Columbia",99.6
2013,5,Canada,93.4
2013,5,Canada,92.4
2013,5,Canada,95.4
2013,5,Atlantic Region,98.6
2013,5,Atlantic Region,98.9
2013,5,Atlantic Region,97.4
2013,5,Newfoundland and Labrador,98.8
2013,5,Newfoundland and Labrador,99.5
2013,5,Newfoundland and Labrador,96.6
2013,5,"St. John's, Newfoundland and Labrador",98.8
2013,5,"St. John's, Newfoundland and Labrador",99.5
2013,5,"St. John's, Newfoundland and Labrador",96.6
2013,5,Prince Edward Island,100.6
2013,5,Prince Edward Island,101.5
2013,5,Prince Edward Island,96.7
2013,5,"Charlottetown, Prince Edward Island",100.6
2013,5,"Charlottetown, Prince Edward Island",101.5
2013,5,"Charlottetown, Prince Edward Island",96.7
2013,5,Nova Scotia,97.9
2013,5,Nova Scotia,97.9
2013,5,Nova Scotia,98.1
2013,5,"Halifax, Nova Scotia",97.9
2013,5,"Halifax, Nova Scotia",97.9
2013,5,"Halifax, Nova Scotia",98.1
2013,5,New Brunswick,98.4
2013,5,New Brunswick,98.2
2013,5,New Brunswick,100
2013,5,"Saint John, Fredericton, and Moncton, New Brunswick",98.4
2013,5,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2013,5,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,5,Quebec,98.4
2013,5,Quebec,98.6
2013,5,Quebec,98.4
2013,5,"Québec, Quebec",100.4
2013,5,"Québec, Quebec",101.5
2013,5,"Québec, Quebec",98.8
2013,5,"Montréal, Quebec",97.9
2013,5,"Montréal, Quebec",97.8
2013,5,"Montréal, Quebec",98.2
2013,5,Ontario,88.8
2013,5,Ontario,86.5
2013,5,Ontario,93.6
2013,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.2
2013,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",103.2
2013,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",97.1
2013,5,"Toronto, Ontario",86.1
2013,5,"Toronto, Ontario",82.4
2013,5,"Toronto, Ontario",92.5
2013,5,"Hamilton, Ontario",90.5
2013,5,"Hamilton, Ontario",87.9
2013,5,"Hamilton, Ontario",96.3
2013,5,"St. Catharines-Niagara, Ontario",90.3
2013,5,"St. Catharines-Niagara, Ontario",87.2
2013,5,"St. Catharines-Niagara, Ontario",98.6
2013,5,"Kitchener-Cambridge-Waterloo, Ontario",93.1
2013,5,"Kitchener-Cambridge-Waterloo, Ontario",91.2
2013,5,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,5,"London, Ontario",92.8
2013,5,"London, Ontario",91.4
2013,5,"London, Ontario",98.3
2013,5,"Windsor, Ontario",93.4
2013,5,"Windsor, Ontario",93.2
2013,5,"Windsor, Ontario",94.2
2013,5,"Greater Sudbury, Ontario",98.6
2013,5,"Greater Sudbury, Ontario",98
2013,5,"Greater Sudbury, Ontario",100.4
2013,5,Prairie Region,96.7
2013,5,Prairie Region,97.5
2013,5,Prairie Region,95.3
2013,5,Manitoba,94.6
2013,5,Manitoba,93.8
2013,5,Manitoba,96.3
2013,5,"Winnipeg, Manitoba",94.6
2013,5,"Winnipeg, Manitoba",93.8
2013,5,"Winnipeg, Manitoba",96.3
2013,5,Saskatchewan,100.4
2013,5,Saskatchewan,101.7
2013,5,Saskatchewan,97
2013,5,"Regina, Saskatchewan",100.9
2013,5,"Regina, Saskatchewan",102.4
2013,5,"Regina, Saskatchewan",96.7
2013,5,"Saskatoon, Saskatchewan",100.2
2013,5,"Saskatoon, Saskatchewan",101.3
2013,5,"Saskatoon, Saskatchewan",97.3
2013,5,Alberta,96.4
2013,5,Alberta,97.2
2013,5,Alberta,95
2013,5,"Calgary, Alberta",92.8
2013,5,"Calgary, Alberta",93.7
2013,5,"Calgary, Alberta",91.4
2013,5,"Edmonton, Alberta",99.9
2013,5,"Edmonton, Alberta",100.6
2013,5,"Edmonton, Alberta",98.6
2013,5,British Columbia,95.1
2013,5,British Columbia,93
2013,5,British Columbia,99.3
2013,5,"Vancouver, British Columbia",94.9
2013,5,"Vancouver, British Columbia",92.7
2013,5,"Vancouver, British Columbia",99.2
2013,5,"Victoria, British Columbia",97.5
2013,5,"Victoria, British Columbia",96.7
2013,5,"Victoria, British Columbia",99.6
2013,6,Canada,93.5
2013,6,Canada,92.5
2013,6,Canada,95.5
2013,6,Atlantic Region,98.6
2013,6,Atlantic Region,98.9
2013,6,Atlantic Region,97.4
2013,6,Newfoundland and Labrador,98.8
2013,6,Newfoundland and Labrador,99.5
2013,6,Newfoundland and Labrador,96.6
2013,6,"St. John's, Newfoundland and Labrador",98.8
2013,6,"St. John's, Newfoundland and Labrador",99.5
2013,6,"St. John's, Newfoundland and Labrador",96.6
2013,6,Prince Edward Island,100.8
2013,6,Prince Edward Island,101.8
2013,6,Prince Edward Island,96.7
2013,6,"Charlottetown, Prince Edward Island",100.8
2013,6,"Charlottetown, Prince Edward Island",101.8
2013,6,"Charlottetown, Prince Edward Island",96.7
2013,6,Nova Scotia,97.8
2013,6,Nova Scotia,97.8
2013,6,Nova Scotia,98.1
2013,6,"Halifax, Nova Scotia",97.8
2013,6,"Halifax, Nova Scotia",97.8
2013,6,"Halifax, Nova Scotia",98.1
2013,6,New Brunswick,98.4
2013,6,New Brunswick,98.2
2013,6,New Brunswick,100
2013,6,"Saint John, Fredericton, and Moncton, New Brunswick",98.4
2013,6,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2013,6,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,6,Quebec,98.6
2013,6,Quebec,98.7
2013,6,Quebec,98.4
2013,6,"Québec, Quebec",100.4
2013,6,"Québec, Quebec",101.5
2013,6,"Québec, Quebec",98.8
2013,6,"Montréal, Quebec",98
2013,6,"Montréal, Quebec",98
2013,6,"Montréal, Quebec",98.2
2013,6,Ontario,88.8
2013,6,Ontario,86.5
2013,6,Ontario,93.6
2013,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.3
2013,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",103.1
2013,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",97.3
2013,6,"Toronto, Ontario",86.1
2013,6,"Toronto, Ontario",82.4
2013,6,"Toronto, Ontario",92.5
2013,6,"Hamilton, Ontario",90.4
2013,6,"Hamilton, Ontario",87.6
2013,6,"Hamilton, Ontario",96.3
2013,6,"St. Catharines-Niagara, Ontario",90.5
2013,6,"St. Catharines-Niagara, Ontario",87.5
2013,6,"St. Catharines-Niagara, Ontario",98.6
2013,6,"Kitchener-Cambridge-Waterloo, Ontario",93.3
2013,6,"Kitchener-Cambridge-Waterloo, Ontario",91.4
2013,6,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,6,"London, Ontario",93.2
2013,6,"London, Ontario",92
2013,6,"London, Ontario",98.3
2013,6,"Windsor, Ontario",93.2
2013,6,"Windsor, Ontario",93
2013,6,"Windsor, Ontario",94.2
2013,6,"Greater Sudbury, Ontario",98.6
2013,6,"Greater Sudbury, Ontario",98
2013,6,"Greater Sudbury, Ontario",100.4
2013,6,Prairie Region,97
2013,6,Prairie Region,97.8
2013,6,Prairie Region,95.6
2013,6,Manitoba,94.8
2013,6,Manitoba,94
2013,6,Manitoba,96.3
2013,6,"Winnipeg, Manitoba",94.8
2013,6,"Winnipeg, Manitoba",94
2013,6,"Winnipeg, Manitoba",96.3
2013,6,Saskatchewan,100.8
2013,6,Saskatchewan,102.2
2013,6,Saskatchewan,97
2013,6,"Regina, Saskatchewan",101.1
2013,6,"Regina, Saskatchewan",102.6
2013,6,"Regina, Saskatchewan",96.7
2013,6,"Saskatoon, Saskatchewan",100.7
2013,6,"Saskatoon, Saskatchewan",102
2013,6,"Saskatoon, Saskatchewan",97.3
2013,6,Alberta,96.7
2013,6,Alberta,97.5
2013,6,Alberta,95.4
2013,6,"Calgary, Alberta",93.3
2013,6,"Calgary, Alberta",94
2013,6,"Calgary, Alberta",92.3
2013,6,"Edmonton, Alberta",100.2
2013,6,"Edmonton, Alberta",101
2013,6,"Edmonton, Alberta",98.6
2013,6,British Columbia,94.9
2013,6,British Columbia,92.7
2013,6,British Columbia,99.3
2013,6,"Vancouver, British Columbia",94.7
2013,6,"Vancouver, British Columbia",92.3
2013,6,"Vancouver, British Columbia",99.2
2013,6,"Victoria, British Columbia",97.4
2013,6,"Victoria, British Columbia",96.6
2013,6,"Victoria, British Columbia",99.6
2013,7,Canada,93.6
2013,7,Canada,92.7
2013,7,Canada,95.6
2013,7,Atlantic Region,99
2013,7,Atlantic Region,99.3
2013,7,Atlantic Region,98
2013,7,Newfoundland and Labrador,99.4
2013,7,Newfoundland and Labrador,100
2013,7,Newfoundland and Labrador,97.6
2013,7,"St. John's, Newfoundland and Labrador",99.4
2013,7,"St. John's, Newfoundland and Labrador",100
2013,7,"St. John's, Newfoundland and Labrador",97.6
2013,7,Prince Edward Island,100.9
2013,7,Prince Edward Island,101.9
2013,7,Prince Edward Island,96.7
2013,7,"Charlottetown, Prince Edward Island",100.9
2013,7,"Charlottetown, Prince Edward Island",101.9
2013,7,"Charlottetown, Prince Edward Island",96.7
2013,7,Nova Scotia,98.2
2013,7,Nova Scotia,98.2
2013,7,Nova Scotia,98.3
2013,7,"Halifax, Nova Scotia",98.2
2013,7,"Halifax, Nova Scotia",98.2
2013,7,"Halifax, Nova Scotia",98.3
2013,7,New Brunswick,98.4
2013,7,New Brunswick,98.2
2013,7,New Brunswick,100
2013,7,"Saint John, Fredericton, and Moncton, New Brunswick",98.4
2013,7,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2013,7,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,7,Quebec,98.5
2013,7,Quebec,98.7
2013,7,Quebec,98.4
2013,7,"Québec, Quebec",100.4
2013,7,"Québec, Quebec",101.5
2013,7,"Québec, Quebec",98.8
2013,7,"Montréal, Quebec",97.9
2013,7,"Montréal, Quebec",97.9
2013,7,"Montréal, Quebec",98.2
2013,7,Ontario,89
2013,7,Ontario,86.7
2013,7,Ontario,93.6
2013,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101.1
2013,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.8
2013,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",97.3
2013,7,"Toronto, Ontario",86.4
2013,7,"Toronto, Ontario",82.8
2013,7,"Toronto, Ontario",92.6
2013,7,"Hamilton, Ontario",90.5
2013,7,"Hamilton, Ontario",87.9
2013,7,"Hamilton, Ontario",96.3
2013,7,"St. Catharines-Niagara, Ontario",90.8
2013,7,"St. Catharines-Niagara, Ontario",87.8
2013,7,"St. Catharines-Niagara, Ontario",98.6
2013,7,"Kitchener-Cambridge-Waterloo, Ontario",93.3
2013,7,"Kitchener-Cambridge-Waterloo, Ontario",91.4
2013,7,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,7,"London, Ontario",93.2
2013,7,"London, Ontario",92
2013,7,"London, Ontario",98.3
2013,7,"Windsor, Ontario",93.5
2013,7,"Windsor, Ontario",93.3
2013,7,"Windsor, Ontario",94.2
2013,7,"Greater Sudbury, Ontario",98.4
2013,7,"Greater Sudbury, Ontario",98
2013,7,"Greater Sudbury, Ontario",99.4
2013,7,Prairie Region,97.2
2013,7,Prairie Region,98
2013,7,Prairie Region,95.7
2013,7,Manitoba,94.9
2013,7,Manitoba,94.3
2013,7,Manitoba,96.3
2013,7,"Winnipeg, Manitoba",94.9
2013,7,"Winnipeg, Manitoba",94.3
2013,7,"Winnipeg, Manitoba",96.3
2013,7,Saskatchewan,100.6
2013,7,Saskatchewan,102
2013,7,Saskatchewan,97
2013,7,"Regina, Saskatchewan",101.1
2013,7,"Regina, Saskatchewan",102.6
2013,7,"Regina, Saskatchewan",96.7
2013,7,"Saskatoon, Saskatchewan",100.5
2013,7,"Saskatoon, Saskatchewan",101.6
2013,7,"Saskatoon, Saskatchewan",97.3
2013,7,Alberta,96.9
2013,7,Alberta,97.8
2013,7,Alberta,95.5
2013,7,"Calgary, Alberta",93.8
2013,7,"Calgary, Alberta",94.7
2013,7,"Calgary, Alberta",92.5
2013,7,"Edmonton, Alberta",100.1
2013,7,"Edmonton, Alberta",100.9
2013,7,"Edmonton, Alberta",98.6
2013,7,British Columbia,95.1
2013,7,British Columbia,92.9
2013,7,British Columbia,99.3
2013,7,"Vancouver, British Columbia",95
2013,7,"Vancouver, British Columbia",92.6
2013,7,"Vancouver, British Columbia",99.2
2013,7,"Victoria, British Columbia",97.4
2013,7,"Victoria, British Columbia",96.6
2013,7,"Victoria, British Columbia",99.6
2013,8,Canada,93.7
2013,8,Canada,92.8
2013,8,Canada,95.7
2013,8,Atlantic Region,99
2013,8,Atlantic Region,99.2
2013,8,Atlantic Region,98.4
2013,8,Newfoundland and Labrador,99.6
2013,8,Newfoundland and Labrador,100
2013,8,Newfoundland and Labrador,98.3
2013,8,"St. John's, Newfoundland and Labrador",99.6
2013,8,"St. John's, Newfoundland and Labrador",100
2013,8,"St. John's, Newfoundland and Labrador",98.3
2013,8,Prince Edward Island,100.9
2013,8,Prince Edward Island,101.9
2013,8,Prince Edward Island,96.7
2013,8,"Charlottetown, Prince Edward Island",100.9
2013,8,"Charlottetown, Prince Edward Island",101.9
2013,8,"Charlottetown, Prince Edward Island",96.7
2013,8,Nova Scotia,98.1
2013,8,Nova Scotia,98
2013,8,Nova Scotia,98.3
2013,8,"Halifax, Nova Scotia",98.1
2013,8,"Halifax, Nova Scotia",98
2013,8,"Halifax, Nova Scotia",98.3
2013,8,New Brunswick,98.4
2013,8,New Brunswick,98.2
2013,8,New Brunswick,100
2013,8,"Saint John, Fredericton, and Moncton, New Brunswick",98.4
2013,8,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2013,8,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,8,Quebec,98.6
2013,8,Quebec,98.7
2013,8,Quebec,98.6
2013,8,"Québec, Quebec",100.4
2013,8,"Québec, Quebec",101.5
2013,8,"Québec, Quebec",98.8
2013,8,"Montréal, Quebec",98.1
2013,8,"Montréal, Quebec",98
2013,8,"Montréal, Quebec",98.6
2013,8,Ontario,89.1
2013,8,Ontario,86.8
2013,8,Ontario,93.7
2013,8,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",101
2013,8,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.5
2013,8,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",97.7
2013,8,"Toronto, Ontario",86.4
2013,8,"Toronto, Ontario",82.9
2013,8,"Toronto, Ontario",92.6
2013,8,"Hamilton, Ontario",90.6
2013,8,"Hamilton, Ontario",87.9
2013,8,"Hamilton, Ontario",96.3
2013,8,"St. Catharines-Niagara, Ontario",90.8
2013,8,"St. Catharines-Niagara, Ontario",87.9
2013,8,"St. Catharines-Niagara, Ontario",98.6
2013,8,"Kitchener-Cambridge-Waterloo, Ontario",93.3
2013,8,"Kitchener-Cambridge-Waterloo, Ontario",91.5
2013,8,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,8,"London, Ontario",93.2
2013,8,"London, Ontario",92
2013,8,"London, Ontario",98.3
2013,8,"Windsor, Ontario",94.4
2013,8,"Windsor, Ontario",94.4
2013,8,"Windsor, Ontario",94.8
2013,8,"Greater Sudbury, Ontario",98.4
2013,8,"Greater Sudbury, Ontario",98.1
2013,8,"Greater Sudbury, Ontario",99.4
2013,8,Prairie Region,97.6
2013,8,Prairie Region,98.4
2013,8,Prairie Region,95.9
2013,8,Manitoba,95
2013,8,Manitoba,94.3
2013,8,Manitoba,96.3
2013,8,"Winnipeg, Manitoba",95
2013,8,"Winnipeg, Manitoba",94.3
2013,8,"Winnipeg, Manitoba",96.3
2013,8,Saskatchewan,100.9
2013,8,Saskatchewan,102.3
2013,8,Saskatchewan,97.1
2013,8,"Regina, Saskatchewan",101.1
2013,8,"Regina, Saskatchewan",102.7
2013,8,"Regina, Saskatchewan",96.7
2013,8,"Saskatoon, Saskatchewan",100.8
2013,8,"Saskatoon, Saskatchewan",102.1
2013,8,"Saskatoon, Saskatchewan",97.5
2013,8,Alberta,97.3
2013,8,Alberta,98.2
2013,8,Alberta,95.8
2013,8,"Calgary, Alberta",94.4
2013,8,"Calgary, Alberta",95.3
2013,8,"Calgary, Alberta",92.8
2013,8,"Edmonton, Alberta",100.3
2013,8,"Edmonton, Alberta",101.1
2013,8,"Edmonton, Alberta",98.8
2013,8,British Columbia,94.8
2013,8,British Columbia,92.5
2013,8,British Columbia,99.3
2013,8,"Vancouver, British Columbia",94.6
2013,8,"Vancouver, British Columbia",92.2
2013,8,"Vancouver, British Columbia",99.2
2013,8,"Victoria, British Columbia",97.3
2013,8,"Victoria, British Columbia",96.5
2013,8,"Victoria, British Columbia",99.6
2013,9,Canada,93.8
2013,9,Canada,92.8
2013,9,Canada,95.7
2013,9,Atlantic Region,99.1
2013,9,Atlantic Region,99.3
2013,9,Atlantic Region,98.4
2013,9,Newfoundland and Labrador,99.6
2013,9,Newfoundland and Labrador,100
2013,9,Newfoundland and Labrador,98.3
2013,9,"St. John's, Newfoundland and Labrador",99.6
2013,9,"St. John's, Newfoundland and Labrador",100
2013,9,"St. John's, Newfoundland and Labrador",98.3
2013,9,Prince Edward Island,100.9
2013,9,Prince Edward Island,101.9
2013,9,Prince Edward Island,96.7
2013,9,"Charlottetown, Prince Edward Island",100.9
2013,9,"Charlottetown, Prince Edward Island",101.9
2013,9,"Charlottetown, Prince Edward Island",96.7
2013,9,Nova Scotia,98.2
2013,9,Nova Scotia,98.2
2013,9,Nova Scotia,98.3
2013,9,"Halifax, Nova Scotia",98.2
2013,9,"Halifax, Nova Scotia",98.2
2013,9,"Halifax, Nova Scotia",98.3
2013,9,New Brunswick,98.4
2013,9,New Brunswick,98.2
2013,9,New Brunswick,100
2013,9,"Saint John, Fredericton, and Moncton, New Brunswick",98.4
2013,9,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2013,9,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,9,Quebec,98.6
2013,9,Quebec,98.6
2013,9,Quebec,98.7
2013,9,"Québec, Quebec",100.4
2013,9,"Québec, Quebec",101.5
2013,9,"Québec, Quebec",98.8
2013,9,"Montréal, Quebec",98.1
2013,9,"Montréal, Quebec",97.9
2013,9,"Montréal, Quebec",98.6
2013,9,Ontario,89.1
2013,9,Ontario,86.8
2013,9,Ontario,93.7
2013,9,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.8
2013,9,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.3
2013,9,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",97.7
2013,9,"Toronto, Ontario",86.5
2013,9,"Toronto, Ontario",82.9
2013,9,"Toronto, Ontario",92.6
2013,9,"Hamilton, Ontario",90.6
2013,9,"Hamilton, Ontario",88
2013,9,"Hamilton, Ontario",96.3
2013,9,"St. Catharines-Niagara, Ontario",90.8
2013,9,"St. Catharines-Niagara, Ontario",87.8
2013,9,"St. Catharines-Niagara, Ontario",98.6
2013,9,"Kitchener-Cambridge-Waterloo, Ontario",93.3
2013,9,"Kitchener-Cambridge-Waterloo, Ontario",91.5
2013,9,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,9,"London, Ontario",93.5
2013,9,"London, Ontario",92.3
2013,9,"London, Ontario",98.3
2013,9,"Windsor, Ontario",94.1
2013,9,"Windsor, Ontario",94
2013,9,"Windsor, Ontario",94.8
2013,9,"Greater Sudbury, Ontario",98.4
2013,9,"Greater Sudbury, Ontario",98.1
2013,9,"Greater Sudbury, Ontario",99.4
2013,9,Prairie Region,97.6
2013,9,Prairie Region,98.5
2013,9,Prairie Region,95.9
2013,9,Manitoba,95
2013,9,Manitoba,94.4
2013,9,Manitoba,96.3
2013,9,"Winnipeg, Manitoba",95
2013,9,"Winnipeg, Manitoba",94.4
2013,9,"Winnipeg, Manitoba",96.3
2013,9,Saskatchewan,100.9
2013,9,Saskatchewan,102.3
2013,9,Saskatchewan,97.1
2013,9,"Regina, Saskatchewan",101.1
2013,9,"Regina, Saskatchewan",102.7
2013,9,"Regina, Saskatchewan",96.7
2013,9,"Saskatoon, Saskatchewan",100.8
2013,9,"Saskatoon, Saskatchewan",102.1
2013,9,"Saskatoon, Saskatchewan",97.5
2013,9,Alberta,97.4
2013,9,Alberta,98.3
2013,9,Alberta,95.7
2013,9,"Calgary, Alberta",94.8
2013,9,"Calgary, Alberta",95.9
2013,9,"Calgary, Alberta",93.1
2013,9,"Edmonton, Alberta",99.9
2013,9,"Edmonton, Alberta",100.6
2013,9,"Edmonton, Alberta",98.6
2013,9,British Columbia,94.8
2013,9,British Columbia,92.5
2013,9,British Columbia,99.2
2013,9,"Vancouver, British Columbia",94.6
2013,9,"Vancouver, British Columbia",92.2
2013,9,"Vancouver, British Columbia",99.2
2013,9,"Victoria, British Columbia",97.2
2013,9,"Victoria, British Columbia",96.4
2013,9,"Victoria, British Columbia",99.5
2013,10,Canada,93.8
2013,10,Canada,92.9
2013,10,Canada,95.7
2013,10,Atlantic Region,99.1
2013,10,Atlantic Region,99.3
2013,10,Atlantic Region,98.4
2013,10,Newfoundland and Labrador,99.6
2013,10,Newfoundland and Labrador,100
2013,10,Newfoundland and Labrador,98.3
2013,10,"St. John's, Newfoundland and Labrador",99.6
2013,10,"St. John's, Newfoundland and Labrador",100
2013,10,"St. John's, Newfoundland and Labrador",98.3
2013,10,Prince Edward Island,100.8
2013,10,Prince Edward Island,101.8
2013,10,Prince Edward Island,96.7
2013,10,"Charlottetown, Prince Edward Island",100.8
2013,10,"Charlottetown, Prince Edward Island",101.8
2013,10,"Charlottetown, Prince Edward Island",96.7
2013,10,Nova Scotia,98.2
2013,10,Nova Scotia,98.3
2013,10,Nova Scotia,98.3
2013,10,"Halifax, Nova Scotia",98.2
2013,10,"Halifax, Nova Scotia",98.3
2013,10,"Halifax, Nova Scotia",98.3
2013,10,New Brunswick,98.5
2013,10,New Brunswick,98.2
2013,10,New Brunswick,100
2013,10,"Saint John, Fredericton, and Moncton, New Brunswick",98.5
2013,10,"Saint John, Fredericton, and Moncton, New Brunswick",98.2
2013,10,"Saint John, Fredericton, and Moncton, New Brunswick",100
2013,10,Quebec,98.6
2013,10,Quebec,98.7
2013,10,Quebec,98.7
2013,10,"Québec, Quebec",100.5
2013,10,"Québec, Quebec",101.6
2013,10,"Québec, Quebec",98.8
2013,10,"Montréal, Quebec",98.1
2013,10,"Montréal, Quebec",97.9
2013,10,"Montréal, Quebec",98.6
2013,10,Ontario,89.2
2013,10,Ontario,86.9
2013,10,Ontario,93.7
2013,10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",100.8
2013,10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.3
2013,10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",97.7
2013,10,"Toronto, Ontario",86.5
2013,10,"Toronto, Ontario",83
2013,10,"Toronto, Ontario",92.6
2013,10,"Hamilton, Ontario",91.2
2013,10,"Hamilton, Ontario",88.8
2013,10,"Hamilton, Ontario",96.3
2013,10,"St. Catharines-Niagara, Ontario",90.8
2013,10,"St. Catharines-Niagara, Ontario",88
2013,10,"St. Catharines-Niagara, Ontario",98.6
2013,10,"Kitchener-Cambridge-Waterloo, Ontario",93.4
2013,10,"Kitchener-Cambridge-Waterloo, Ontario",91.6
2013,10,"Kitchener-Cambridge-Waterloo, Ontario",99.3
2013,10,"London, Ontario",93.9
2013,10,"London, Ontario",92.8
2013,10,"London, Ontario",98.3
2013,10,"Windsor, Ontario",94.8
2013,10,"Windsor, Ontario",94.7
2013,10,"Windsor, Ontario",95.5
2013,10,"Greater Sudbury, Ontario",98.4
2013,10,"Greater Sudbury, Ontario",98.1
2013,10,"Greater Sudbury, Ontario",99.4
2013,10,Prairie Region,97.7
2013,10,Prairie Region,98.6
2013,10,Prairie Region,95.9
2013,10,Manitoba,95
2013,10,Manitoba,94.4
2013,10,Manitoba,96.3
2013,10,"Winnipeg, Manitoba",95
2013,10,"Winnipeg, Manitoba",94.4
2013,10,"Winnipeg, Manitoba",96.3
2013,10,Saskatchewan,101.5
2013,10,Saskatchewan,102.9
2013,10,Saskatchewan,97.5
2013,10,"Regina, Saskatchewan",101.8
2013,10,"Regina, Saskatchewan",103.6
2013,10,"Regina, Saskatchewan",96.7
2013,10,"Saskatoon, Saskatchewan",101.4
2013,10,"Saskatoon, Saskatchewan",102.6
2013,10,"Saskatoon, Saskatchewan",98.1
2013,10,Alberta,97.4
2013,10,Alberta,98.4
2013,10,Alberta,95.7
2013,10,"Calgary, Alberta",94.9
2013,10,"Calgary, Alberta",96
2013,10,"Calgary, Alberta",93
